Sentiment (actual),Sentiment (predicted),confidence,text
neutral,neutral,0.46186345542495444,"iOS 5 for iPhone and iPad is Here <COLON>  Apple's Best Release Yet <QUESTIONMARK>   http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> iLYGZ5Ox  <NUMBERSIGN> ios5  <NUMBERSIGN> ios  <ATSIGN> apple  <NUMBERSIGN> ipad  <NUMBERSIGN> tablet"
neutral,neutral,0.6864650622039674,"The 'Great Tech War' <COLON>   <ATSIGN> Apple <COMMA>   <ATSIGN> Facebook <COMMA>   <ATSIGN> Google <COMMA>   <ATSIGN> Amazon battle for the future http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> sVu8cG1M via  <ATSIGN> fastcompany"
neutral,negative,0.5331433602641756," <ATSIGN> BeeeThree I am aye <COMMA>  I wasn't  <ATSIGN> apple"
neutral,irrelevant,0.370221846215076,"How the community saw  <NUMBERSIGN> SteveJobs  <DASH>  12 Most  <NUMBERSIGN> Community"
neutral,neutral,0.5327724350689644,"RT  <ATSIGN> aplusk <COLON>  Sending love  <AMPERSAND>  light to everyone  <ATSIGN> Apple  <AMPERSAND>  the entire Jobs family <PERIOD> Today we lost a Giant who will be missed even by those who   <PERIOD>  <PERIOD>  <PERIOD> "
neutral,neutral,0.48021839412989353," <ATSIGN> apple store NY"
neutral,negative,0.4800654905739852,"Attending  <NUMBERSIGN> mobilemem  <COMMA>  listening to James Kelley from  <ATSIGN> apple  <PERIOD> "
neutral,neutral,0.8691519448655974,"Tell how Steve Jobs  <AMPERSAND>   <ATSIGN> Apple changed your life and  <DOLLAR> 5 will be donated to Pancreatic  <NUMBERSIGN> Cancer Research <EXCLAMATIONMARK>   <ATSIGN> PanCAN  <ATSIGN> Pan_Act http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> BWzganje"
neutral,neutral,0.6028358269522148,"yeah <COMMA>   <ATSIGN> apple is updated <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  planking photos <COMMA>   <NUMBERSIGN> lmaoo http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> IusXJJDq"
neutral,negative,0.46375769804844497,"picking up my  <NUMBERSIGN> iPhone4S in two hours  <ATSIGN> Apple <EXCLAMATIONMARK> "
neutral,negative,0.3973393894509725," <ATSIGN> DickCostolo says daily  <NUMBERSIGN> twitter signups have TRIPLED since the new  <ATSIGN> apple  <NUMBERSIGN> iphone4S came out"
neutral,negative,0.6348448901379875,"yes <COMMA>  i am live tweeting my  <ATSIGN> apple tech support call <PERIOD>  Isn't this fun <QUESTIONMARK> "
neutral,neutral,0.5880654973007955," <ATSIGN> azee1v1  <ATSIGN> apple  <ATSIGN> umber Better file info <FORWARDSLASH> easier to get to <COMMA>  duplication of files when importing <PERIOD>  Categorizing files <PERIOD> "
neutral,negative,0.41334673675923406," <ATSIGN> AsimRang  <ATSIGN> apple  <ATSIGN> umber well so far ive seen it for apps"
neutral,negative,0.55761680810022,"Hello again <COMMA>  iPhone 4 <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  <EXCLAMATIONMARK>  Thank you <COMMA>   <ATSIGN> apple <EXCLAMATIONMARK>  Although this should have never broken in the first place <EXCLAMATIONMARK>   <NUMBERSIGN> tsk"
neutral,neutral,0.39359447810119264," <ATSIGN> AsimRang  <ATSIGN> apple  <ATSIGN> umber when you upgrade to ios5 there is a section in app store which lets you download anything you have purchased before"
neutral,neutral,0.8000023648440192," <ATSIGN> Apple <COMMA>   <ATSIGN> Facebook <COMMA>   <ATSIGN> Google and  <ATSIGN> Amazon battle in <PERIOD>  <PERIOD>  <PERIOD> The Great Tech War of 2012 http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> uL9zZKv8 by  <ATSIGN> fmanjoo"
neutral,negative,0.6261428496105," <ATSIGN> AsimRang  <ATSIGN> apple  <ATSIGN> umber the podcasts feature works just fine <COMMA>  music purchasing is straight forward <COMMA>  what else do you want <QUESTIONMARK> "
neutral,neutral,0.5054667126060972,"“ <ATSIGN> NoVaTyler <COLON>   <ATSIGN> Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w <FORWARDSLASH> operator error <EXCLAMATIONMARK>   <NUMBERSIGN> sarcasm Still ❤  <ATSIGN> apple"
neutral,neutral,0.6437184669625765,"RT  <ATSIGN> Apple We destroying you next RT  <ATSIGN> therealterica <COLON>  Duh  <NUMBERSIGN> TeamAndroid RT  <ATSIGN> JuanHustle I got a feeling we living in the last days of Blackberry"
neutral,neutral,0.6000947399086454," <ATSIGN> KaeKaed  <ATSIGN> Apple Here is an easy way to put Newsstand in a folder http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> yVXmWIbI"
neutral,neutral,0.9944114564221447," <NUMBERSIGN> Win an  <ATSIGN> Apple iPod Touch from  <ATSIGN> Mommy_gaga <COMMA>  get the  <ATSIGN> Pampers Hello World Baby Memories App <EXCLAMATIONMARK>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> AAP7StHt  <NUMBERSIGN> PampersHelloApps"
neutral,positive,0.7753343824852545,"Been MIA from Twitter <PERIOD>  <PERIOD>  But now Tweeting from my new  <ATSIGN> apple iPhone <EXCLAMATIONMARK>   <COLON>  <CLOSEPAREN>   <NUMBERSIGN> finallycool  <NUMBERSIGN> notreally well <COMMA>  It IS  <PERIOD>  <PERIOD> I'm not  <COLON>  <CLOSEPAREN>   <NUMBERSIGN> stilllearning"
neutral,negative,0.3973393894509725," <ATSIGN> AsgariAJ  <NUMBERSIGN> iPhone need to tell  <ATSIGN> Apple that"
neutral,neutral,0.9944114564221447," <ATSIGN> Mommy_gaga <COMMA>   <NUMBERSIGN> Win an  <ATSIGN> Apple iPod Touch  <ATSIGN> Mommy_gaga <COMMA>  get the  <ATSIGN> Pampers Hello World Baby Memories App <EXCLAMATIONMARK>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> qEATNMpI  <NUMBERSIGN> PampersHelloApps"
neutral,positive,0.4611283941115871,"Need to update my apps <PERIOD>   <CLOSEPAREN>  <COLON>  my apple ID is disabled <PERIOD>  <PERIOD>  Don't know what to do <PERIOD>  <PERIOD>   <ATSIGN> apple  <ATSIGN> AppStore  <ATSIGN> itunes  <ATSIGN> Siri_Assistant"
neutral,neutral,0.40114799139072743,"I wonder if  <ATSIGN> Apple OSX will get built <DASH> in  <ATSIGN> Twitter  <ATSIGN> support like iOS5 <PERIOD>  That would be very helpful at the moment <PERIOD> "
neutral,neutral,0.7214242453870344,"Spell check needed when saving documents  <DASH>  fingers crossed Steve Jobs left that nugget of technology behind on the  <ATSIGN> Apple to do list <PERIOD>   <COLON>  <CLOSEPAREN> "
neutral,neutral,0.817950910811908," <ATSIGN> Apple Stores to close for one hour on October 19 to watch  <NUMBERSIGN> SteveJobs  <NUMBERSIGN> memorial http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> fbjqb5RA via  <ATSIGN> 9to5mac  <NUMBERSIGN> tech  <NUMBERSIGN> porchista"
neutral,neutral,0.9421117511964284,"iPhone 4S vs Canon 5D MKII <PERIOD>   <ATSIGN> apple  <ATSIGN> canon  <ATSIGN> iphone http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> PvKqad33"
neutral,neutral,0.888167761270313," <ATSIGN> Samsung wants to ban  <ATSIGN> Apple iPhone 4S in Japan and Australia <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> hWA4tWIc  <NUMBERSIGN> smartphonewar"
neutral,neutral,0.6629069814260168,"Siri says some weird things | This is my next <PERIOD>  <PERIOD>  <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> H8n7caSg via  <ATSIGN> verge  <ATSIGN> hasanga  <ATSIGN> mohoisham  <ATSIGN> apple  <NUMBERSIGN> Siri  <NUMBERSIGN> LMFAO"
neutral,neutral,0.5654605278938118," <ATSIGN> apple karaoke ceel w <FORWARDSLASH>   <ATSIGN> nandamaulida  <ATSIGN> putriasmara  <ATSIGN> galuhoktriana  <ATSIGN> milatus  <COLON> p"
neutral,neutral,0.7283577316901926,"The four American companies that have come to define 21st <DASH> century on the verge of war <PERIOD>   <ATSIGN> Amazon  <ATSIGN> Apple  <ATSIGN> Facebook and  <ATSIGN> G…http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> PxUlr5dw"
neutral,negative,0.3907798558167694," <ATSIGN> SamsungMobileUS  <ATSIGN> Apple would disagree with you right now <PERIOD> "
neutral,neutral,0.787232536862795,"Stay hungry <COMMA>  stay foolish <PERIOD>  Steve Jobs <COMMA>  founder  <ATSIGN> Apple  <NUMBERSIGN> WinningWithEL"
neutral,neutral,0.7701773720530487,"RT  <ATSIGN> thejjmg <COLON>  My friend  <ATSIGN> bm88 found this article on the  <NUMBERSIGN> ios5 battery drain problem http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> Iqa0ipVt  <ATSIGN> Apple ah mines being sinking <PERIOD>  <PERIOD>  <PERIOD> "
neutral,neutral,0.7940566479267472,"iSteps  <ATSIGN> apple store bologna http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> WjjBq7Ae"
neutral,neutral,0.6554989870588884,"How I manage my businesses <FORWARDSLASH> life <COLON>   <ATSIGN> pivotaltracker <COMMA>   <ATSIGN> 37signals <COMMA>   <ATSIGN> twitter <COMMA>   <ATSIGN> googleapps <COMMA>   <ATSIGN> apple <COMMA>   <ATSIGN> dropbox <COMMA>   <ATSIGN> wordpress <COMMA>   <ATSIGN> dreamhost THX"
neutral,neutral,0.7940566479267472,"Notes for Jobs  <ATSIGN> Apple store in Palo alto downtown <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> 4BJjfq4h"
neutral,negative,0.3907798558167694,"Just realized Apple doesn't even have  <ATSIGN> Apple on lock <PERIOD>  This dude R <PERIOD> J <PERIOD>  Pittman waiting for thee fattest check <PERIOD> "
neutral,negative,0.6430923084910812,"Hey  <ATSIGN> Apple <COMMA>  could you hook the voice memos app on the iPhone up with fine scrubbing <QUESTIONMARK>  Journalists need love too <PERIOD> "
neutral,negative,0.7649942100994346,"Dear  <ATSIGN> Apple… If I make love to iCloud will ALL THE THINGS have my babies <QUESTIONMARK> "
neutral,neutral,0.7812284145824743,"POLL <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> GcrpUKwF Q <COLON> R U pissed  <ATSIGN> Apple banned this video <QUESTIONMARK>   <NUMBERSIGN> Apple  <NUMBERSIGN> iPhone4S  <NUMBERSIGN> Siri  <NUMBERSIGN> F8ball"
neutral,neutral,0.7812284145824743,"POLL <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> 9q2Er1w9 Q <COLON> R U pissed  <ATSIGN> Apple banned this video <QUESTIONMARK>   <NUMBERSIGN> Apple  <NUMBERSIGN> iPhone4S  <NUMBERSIGN> Siri  <NUMBERSIGN> F8ball"
neutral,neutral,0.8441634546188076,"More Twitter buzz for Apple Store <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> hLybd7uc  <DASH>  RT  <ATSIGN> ji_lee started out as a trip to the  <ATSIGN> apple store <PERIOD>  turned into a spontaneou <PERIOD>  <PERIOD>  <PERIOD> "
neutral,neutral,0.6669200107182878,"My friend  <ATSIGN> bm88 found this article on the  <NUMBERSIGN> ios5 battery drain problem http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> zMX85Fkd  <ATSIGN> apple"
neutral,irrelevant,0.6559166369588528,""
neutral,negative,0.6188224151214597,"Dear  <ATSIGN> apple <COMMA>  why did my  <NUMBERSIGN> Apple ID change to my colleagues <AMPERSAND>  <NUMBERSIGN> 39 <SEMICOLON>  when I charged on her Mac <QUESTIONMARK>  Now can <AMPERSAND>  <NUMBERSIGN> 39 <SEMICOLON> t download or update apps <PERIOD>   <NUMBERSIGN> iPhone"
neutral,negative,0.41334673675923406,"You know you've gone  <ATSIGN> Apple overboard when you misread a  <ATSIGN> Yelp review as"
neutral,negative,0.5092688922415375,"Will  <ATSIGN> Apple's Mac ever properly be used in the financial markets or is it purely a creatives device <QUESTIONMARK>  Shift from IBM to Mac <QUESTIONMARK>   <NUMBERSIGN> finpanther"
neutral,negative,0.41334673675923406,"But  <ATSIGN> att is"
neutral,neutral,0.5410683470099323,"started out as a trip to the  <ATSIGN> apple store <PERIOD>  turned into a spontaneous fun evening w  <ATSIGN> MolleyMoody <PERIOD>  we danced while trying on outfits <PERIOD>   <NUMBERSIGN> girls"
neutral,negative,0.41334673675923406,"RememberiN wen  <ATSIGN> apple and  <ATSIGN> blackberry were just fruit"
neutral,negative,0.498968577578448," <ATSIGN> dyanna299 you mean like Muhaimin  <ATSIGN> apple <PERIOD> com <QUESTIONMARK> "
neutral,negative,0.3730226223726289,"The new  <ATSIGN> apple  <NUMBERSIGN> find my friends app is great <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD>  except the part where you have to log in everytime <PERIOD>  Get back to me when this is changed <PERIOD>  <PERIOD>  <PERIOD> "
neutral,neutral,0.6864650622039674,"Gee <COMMA>  I can't imagine that the maps app graphic from this Samsung website will help their court cases vs <PERIOD>   <ATSIGN> Apple <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> PmanMoAh"
neutral,neutral,0.6629069814260168,"Would you look at that <PERIOD>  <PERIOD>   <ATSIGN> SouthwestAir does  <ATSIGN> Apple style welcomes as well <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> t0TrFnk8  <NUMBERSIGN> customerappreciation  <NUMBERSIGN> custserv"
neutral,neutral,0.7954405002852876,"RT  <ATSIGN> fredbenenson <COLON>  Hey  <ATSIGN> twitter and  <ATSIGN> apple <COMMA>  this is pretty dumb <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> kubkPO0T"
neutral,negative,0.41334673675923406,"got the new  <ATSIGN> apple update"
neutral,neutral,0.7766170491340728,"A brick n mortar  <ATSIGN> Google store <QUESTIONMARK>  Coming soon to London <COMMA>  US next <QUESTIONMARK>  Copying  <ATSIGN> Apple business model <QUESTIONMARK>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> l4VTHsv5"
neutral,neutral,0.6957613626660691,"Hey  <ATSIGN> twitter and  <ATSIGN> apple <COMMA>  this is pretty dumb <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> kubkPO0T"
neutral,negative,0.514480779737309,"If the iPhone 4 case fits the 4S why is  <ATSIGN> nlevenbrown  <ATSIGN> apple buying a new one <QUESTIONMARK> "
neutral,neutral,0.7940566479267472," <ATSIGN> apple store to get my phone fixed <PERIOD>  <PERIOD>  <PERIOD>  ppl lined up for 4s http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> aUHQLiVy"
neutral,negative,0.5092688922415375," <ATSIGN> Apple why no Macbook mirroring onto AppleTV via  <NUMBERSIGN> Airplay <QUESTIONMARK> "
neutral,neutral,0.6784193790642982," <ATSIGN> ATT just so I have this right <PERIOD> I pre <DASH> ordered an iphone last wk and it will be here in a month <PERIOD>  I could buy in an  <ATSIGN> apple store today <PERIOD> really <QUESTIONMARK> "
neutral,negative,0.5082335072278406," <ATSIGN> apple please bring back the old Siri app for us old school iPhone 3 users <EXCLAMATIONMARK> "
neutral,negative,0.4800654905739852,"Upgrading my  <NUMBERSIGN> iPad to  <NUMBERSIGN> iOS5 <PERIOD>  When  <ATSIGN> Apple said it could take a couple of hours to install and restore it <COMMA>  they weren't kidding <PERIOD> "
neutral,negative,0.5058641909629054,"Yeah <COMMA>  there's no  <ATSIGN> apple twitter account <PERIOD> "
neutral,neutral,0.7812284145824743,"POLL <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> Wu6EsvT5 Q <COLON> Should  <ATSIGN> Microsoft consider making its own hardware for  <NUMBERSIGN> Windows like  <ATSIGN> Apple does <QUESTIONMARK>   <NUMBERSIGN> Microsoft  <NUMBERSIGN> Windows  <NUMBERSIGN> Appl  <PERIOD>  <PERIOD>  <PERIOD> "
neutral,neutral,0.7812284145824743,"POLL <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> tZBleGaQ Q <COLON> Should  <ATSIGN> Microsoft consider making its own hardware for  <NUMBERSIGN> Windows like  <ATSIGN> Apple does <QUESTIONMARK>   <NUMBERSIGN> Microsoft  <NUMBERSIGN> Windows  <NUMBERSIGN> Appl  <PERIOD>  <PERIOD>  <PERIOD> "
neutral,neutral,0.8507912742022358," <ATSIGN> ATTCustomerCare  <ATSIGN> att  <ATSIGN> apple I already have an ATT wireless line <PERIOD>  Can I buy a factory unlocked iPhone 4S with my contract <QUESTIONMARK> "
neutral,neutral,0.43113515298770444,"Lol bet that Android couldnt do that  RT  <ATSIGN> ceejay3k <COLON>  I promise this iPhone been at 1 <PERCENTSIGN>  battery for the last 3 hours <PERIOD>  I see you  <ATSIGN> apple <PERIOD> "
neutral,negative,0.4860352318827573,"I promise this iPhone been at 1 <PERCENTSIGN>  battery for the last 3 hours <PERIOD>  I see you  <ATSIGN> apple <PERIOD> "
neutral,negative,0.514480779737309," <ATSIGN> APPLE freaks is Siri available for Iphone 4 yet <QUESTIONMARK> "
neutral,negative,0.3973393894509725," <NUMBERSIGN> Iphone5 can you please make The battery last longer thanks  <ATSIGN> Apple"
neutral,neutral,0.7430769439752425,"U know the  <ATSIGN> apple company are giving out 500 iPads because Steve jobs past away"
neutral,negative,0.3907798558167694,"Found out the hard way today that  <ATSIGN> webex does not work with  <ATSIGN> apple ios5 yet when you are following a link for a meeting <PERIOD>  <PERIOD> "
neutral,neutral,0.6862069295583478,"RT  <ATSIGN> shanmoorthy <COLON>  Next year is going to be really interesting in tech as  <ATSIGN> Google <COMMA>   <ATSIGN> Amazon <COMMA>   <ATSIGN> Facebook and  <ATSIGN> Apple vie for new growth areas   <PERIOD>  <PERIOD>  <PERIOD> "
neutral,neutral,0.7975166712949677,"Saw that  <ATSIGN> apple is covered with msgs 4 steve jobs <PERIOD>  Nice to kno ppl r still saying  <NUMBERSIGN> thankyousteve"
neutral,neutral,0.6136841084108634,"iPhone 4 S now RESERVATION only <COMMA>  if you want to buy it in an  <ATSIGN> apple store tomorrow you have to reserve online after 9pm tonight"
neutral,negative,0.42471567216933775," <ATSIGN> apple must be launching a  <NUMBERSIGN> searchengine  <DASH>  imminent surely <PERIOD>   <NUMBERSIGN> AppleSearch  <NUMBERSIGN> AppleCore  <NUMBERSIGN> bigapple haha <EXCLAMATIONMARK>  Please be the latter"
neutral,neutral,0.866120476138096," <ATSIGN> FastCompany  <DASH>  The Great Tech War Of 2012 <COLON>   <ATSIGN> Apple <COMMA>   <ATSIGN> Facebook <COMMA>   <ATSIGN> Google <COMMA>  and  <ATSIGN> Amazon duking it out  <DASH>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> HXsAlzPv via  <ATSIGN> ADerricks"
neutral,neutral,0.8338003571828042,"Apple sold 4 million iPhone 4S units on first weekend  <DASH>  Appletell <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> vs5r1oox  <NUMBERSIGN> iPhone4S  <ATSIGN> Apple  <NUMBERSIGN> fb"
neutral,negative,0.5080125644220841," <ATSIGN> Apple please put the Tab button back in Pages for iPad <PERIOD>  That hold my finger down <COMMA>  wait for the insert tab <COMMA>  then touch that for the tab <PERIOD>  SMH"
neutral,neutral,0.7745092905522616,"Apple shares hit new all <DASH> time intraday high <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> uY35rrRU  <NUMBERSIGN> win  <ATSIGN> Apple"
neutral,neutral,0.44832508663916765,"RT  <ATSIGN> FaithMcNally <COLON>   <ATSIGN> RhiannaRaee hanging  <ATSIGN> apple in tacoma listening to the beatles <EXCLAMATIONMARK> "
neutral,negative,0.48514211265565127," <ATSIGN> RhiannaRaee hanging  <ATSIGN> apple in tacoma listening to the beatles <EXCLAMATIONMARK> "
neutral,neutral,0.5410683470099323,"In front of the  <ATSIGN> apple store <PERIOD>  So many blue shirts I feel like I'm at a smurf reunion <PERIOD>   <NUMBERSIGN> iPhone4S"
neutral,neutral,0.6864650622039674,"A must read article on  <ATSIGN> fastcompany about  <ATSIGN> Apple <COMMA>   <ATSIGN> Facebook <COMMA>   <ATSIGN> Google <COMMA>  and  <ATSIGN> Amazon technology war in 2012  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> nxc7Wo4S"
neutral,negative,0.41334673675923406," <ATSIGN> cnbcfastmomey what price should I sell  <ATSIGN> apple for"
neutral,negative,0.6605654719508618,"Hey  <ATSIGN> Apple <COMMA>  when did you hire  <ATSIGN> TheRock to tighten the screws on the bottom cases of your MacBook Pros <QUESTIONMARK>    <NUMBERSIGN> Ouch  <NUMBERSIGN> NiceHire"
neutral,neutral,0.817950910811908," <NUMBERSIGN> SteveJobs memorial at the Leawood  <ATSIGN> Apple store <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> UVgb05G6"
neutral,negative,0.5805937124656722,"Hey  <ATSIGN> apple why is Siri not available for the Mac <QUESTIONMARK> "
neutral,negative,0.4087076552469763,"waiting for Jacob  <ATSIGN> fairview  <ATSIGN> apple storeee"
neutral,neutral,0.7658411138919068,"RT  <ATSIGN> DJTREBEL1 <COLON>   <NUMBERSIGN> fail i guess  <ATSIGN> apple didnt notify these clowns that the iPhone5 isnst out yet <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> 2yCDNt1B"
neutral,neutral,0.6629069814260168," <NUMBERSIGN> fail i guess  <ATSIGN> apple didnt notify these clowns that the iPhone5 isnst out yet <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> 2yCDNt1B"
neutral,neutral,0.9944114564221447," <NUMBERSIGN> Win an  <ATSIGN> Apple iPod Touch from  <ATSIGN> Mommy_gaga <COMMA>  get the  <ATSIGN> Pampers Hello World Baby Memories App <EXCLAMATIONMARK>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> nDRpciY9  <NUMBERSIGN> PampersHelloApps"
neutral,neutral,0.9397987018678746,"iPhone 4S First Weekend Sales Top Four Million <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> Dm4acTYv via  <ATSIGN> Apple themselves <PERIOD>  Big sales for the new phone <PERIOD> "
neutral,irrelevant,0.8375192108501267,"Iphone <COLON>  Watch Siri  <AMPERSAND> quot <SEMICOLON> Work <AMPERSAND> quot <SEMICOLON>  On the Old iPhone 4  <DASH>   <ATSIGN> Gizmodo http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> dGPWL0r0  <ATSIGN> apple allow commands from iPhone 4 <PERIOD>  Stop playin <EXCLAMATIONMARK> "
neutral,neutral,0.6864650622039674," <ATSIGN> WIREDInsider beautiful <COMMA>  yes <PERIOD>  though it simply reminds me of  <ATSIGN> apple's spinning wheel of death <PERIOD>  clock <COMMA>  reinvented <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> tJcJAqfl"
neutral,neutral,0.5347159981758183,"Dear  <ATSIGN> apple <COLON>  Integrated tweeting in ios5 RAWKS <PERIOD>  Plz consider adding  <ATSIGN>  and  <NUMBERSIGN>  lookup like  <ATSIGN> twitter app <PERIOD>  Thx <EXCLAMATIONMARK>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> 5uHsTEPz"
neutral,neutral,0.7289734521677229,"Easiest way to use Evernote with iPhone 4S Siri <PERIOD>  Just tell Siri to Email Evernote and say your note <PERIOD>   <ATSIGN> evernote  <ATSIGN> apple  <NUMBERSIGN> evernote  <NUMBERSIGN> siri"
neutral,neutral,0.5383750884778095," <ATSIGN> brady I am surprised  <ATSIGN> apple did not think of <FORWARDSLASH> anticipate that <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD> "
neutral,negative,0.3973393894509725," <NUMBERSIGN> iMessage is here wid iOS5 RIP  <NUMBERSIGN> BBM  <ATSIGN> cultofmac  <ATSIGN> apple"
neutral,negative,0.41334673675923406,"It's a good thing  <ATSIGN> apple has not came out with an iCar because I would be in line for one and im sure it would be expensive"
neutral,neutral,0.8551176812957847,"RT  <ATSIGN> carlmilner <COLON>  RT  <ATSIGN> petapixel <COLON>  iPhone 4S vs Canon 5D Mark II  <DASH>  A side <DASH> by <DASH> side comparison of 1080p HD video <COLON>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> qMyMIV7z  <AMPERSAND> lt <SEMICOLON>  <AMPERSAND> lt  <PERIOD>  <PERIOD>  <PERIOD> "
neutral,neutral,0.40114799139072743,"The iPhone update has segregated my contacts between iPhone users and non <DASH> iPhone users <PERIOD>  They just had to call out those non <DASH> users  <ATSIGN> apple"
neutral,negative,0.46375769804844497," <ATSIGN> apple  <ATSIGN> internode  <NUMBERSIGN> icloud  <NUMBERSIGN> ios5  <NUMBERSIGN> piracy omg no wonder ive used all my downloads <EXCLAMATIONMARK>  <EXCLAMATIONMARK> "
neutral,neutral,0.7658411138919068,"RT  <ATSIGN> developerprog <COLON>  First  <ATSIGN> Apple  <NUMBERSIGN> iPhone  <NUMBERSIGN> 4S sales smash all records <PERIOD>  http <COLON>  <FORWARDSLASH>  <FORWARDSLASH> t <PERIOD> co <FORWARDSLASH> cXBevF7h"
neutral,negative,0.6140546132404501," <ATSIGN> apple Iphone's  <AMPERSAND>  Ipad's beautiful technology but alltogether mainly a marketing platform <PERIOD>  It's obscure is'nt it <QUESTIONMARK>  Apple lost it's touch <PERIOD> "
neutral,positive,0.4611283941115871," <ATSIGN> JarjarTee  <ATSIGN> apple That's really good <PERIOD>  Makes you happy to pay the infamous  <ATSIGN> apple tax  <COLON>  <CLOSEPAREN> "
neutral,negative,0.3907798558167694,"Hall Pass had me rolling <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD>  <PERIOD>   <ATSIGN> Apple bee's lookin for nookie really"
neutral,negative,0.5058641909629054," <ATSIGN> hanrahan52  <ATSIGN> apple Don't say things you can't take back <COMMA>  Joel <PERIOD> "
